old_file path,new_file path,commit SHA,parent commit SHA,new_file_MCC,test_name,test_id,issue_severity,issue_confidence,line_number,col_offset,end_col_offset,line_range,issue_cwe
setup.py,setup.py,9b41acdc769a9247918c55c1435dd60ae47fcaf8,a7019ef748fd3680e844c752fd670e21297da2f0,54,assert_used,B101,LOW,HIGH,233,8,74,[233],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,9b41acdc769a9247918c55c1435dd60ae47fcaf8,a7019ef748fd3680e844c752fd670e21297da2f0,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,337,4,88,[337],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,9b41acdc769a9247918c55c1435dd60ae47fcaf8,a7019ef748fd3680e844c752fd670e21297da2f0,54,try_except_pass,B110,LOW,HIGH,353,4,12,"[353, 354]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,9b41acdc769a9247918c55c1435dd60ae47fcaf8,a7019ef748fd3680e844c752fd670e21297da2f0,54,try_except_pass,B110,LOW,HIGH,359,8,16,"[359, 360]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,9b41acdc769a9247918c55c1435dd60ae47fcaf8,a7019ef748fd3680e844c752fd670e21297da2f0,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,370,8,90,[370],https://cwe.mitre.org/data/definitions/78.html
.travis.yml,.travis.yml,9f1a4422141babc7bfa244e41cfcde081a4876bf,9b41acdc769a9247918c55c1435dd60ae47fcaf8,,,,,,,,,,
docker/Dockerfile_i686,docker/Dockerfile_i686,3126712cc7a42e9e59d1d462109cd8d10451e058,9f1a4422141babc7bfa244e41cfcde081a4876bf,,,,,,,,,,
docker/Dockerfile_x86_64,docker/Dockerfile_x86_64,3126712cc7a42e9e59d1d462109cd8d10451e058,9f1a4422141babc7bfa244e41cfcde081a4876bf,,,,,,,,,,
docker/Dockerfile_i686,docker/Dockerfile_i686,5582b2e178920743013f985fe97329a4cee9057e,3126712cc7a42e9e59d1d462109cd8d10451e058,,,,,,,,,,
README.md,README.md,ca9a5273175315e6652a610b3572c3afd0321e18,5582b2e178920743013f985fe97329a4cee9057e,,,,,,,,,,
setup.py,setup.py,efb20ee3de71657726846360395278d7a90d0766,ca9a5273175315e6652a610b3572c3afd0321e18,54,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,efb20ee3de71657726846360395278d7a90d0766,ca9a5273175315e6652a610b3572c3afd0321e18,54,assert_used,B101,LOW,HIGH,233,8,74,[233],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,efb20ee3de71657726846360395278d7a90d0766,ca9a5273175315e6652a610b3572c3afd0321e18,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,337,4,88,[337],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,efb20ee3de71657726846360395278d7a90d0766,ca9a5273175315e6652a610b3572c3afd0321e18,54,try_except_pass,B110,LOW,HIGH,353,4,12,"[353, 354]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,efb20ee3de71657726846360395278d7a90d0766,ca9a5273175315e6652a610b3572c3afd0321e18,54,try_except_pass,B110,LOW,HIGH,359,8,16,"[359, 360]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,efb20ee3de71657726846360395278d7a90d0766,ca9a5273175315e6652a610b3572c3afd0321e18,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,370,8,90,[370],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,efb20ee3de71657726846360395278d7a90d0766,54,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,efb20ee3de71657726846360395278d7a90d0766,54,assert_used,B101,LOW,HIGH,233,8,74,[233],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,efb20ee3de71657726846360395278d7a90d0766,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,337,4,88,[337],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,efb20ee3de71657726846360395278d7a90d0766,54,try_except_pass,B110,LOW,HIGH,353,4,12,"[353, 354]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,efb20ee3de71657726846360395278d7a90d0766,54,try_except_pass,B110,LOW,HIGH,359,8,16,"[359, 360]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,efb20ee3de71657726846360395278d7a90d0766,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,370,8,90,[370],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,358097f6e188e4bd443f79ddc404a263300a05b7,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,358097f6e188e4bd443f79ddc404a263300a05b7,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,56,assert_used,B101,LOW,HIGH,237,8,74,[237],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,358097f6e188e4bd443f79ddc404a263300a05b7,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,341,4,88,[341],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,358097f6e188e4bd443f79ddc404a263300a05b7,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,56,try_except_pass,B110,LOW,HIGH,357,4,12,"[357, 358]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,358097f6e188e4bd443f79ddc404a263300a05b7,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,56,try_except_pass,B110,LOW,HIGH,363,8,16,"[363, 364]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,358097f6e188e4bd443f79ddc404a263300a05b7,6093cc63cb65431e7d4d8f895dd7e73acd1e5d06,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,374,8,90,[374],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c966038b7247c7f47061717128ab41452ad468bf,358097f6e188e4bd443f79ddc404a263300a05b7,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c966038b7247c7f47061717128ab41452ad468bf,358097f6e188e4bd443f79ddc404a263300a05b7,56,assert_used,B101,LOW,HIGH,236,8,74,[236],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,c966038b7247c7f47061717128ab41452ad468bf,358097f6e188e4bd443f79ddc404a263300a05b7,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,340,4,88,[340],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c966038b7247c7f47061717128ab41452ad468bf,358097f6e188e4bd443f79ddc404a263300a05b7,56,try_except_pass,B110,LOW,HIGH,356,4,12,"[356, 357]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,c966038b7247c7f47061717128ab41452ad468bf,358097f6e188e4bd443f79ddc404a263300a05b7,56,try_except_pass,B110,LOW,HIGH,362,8,16,"[362, 363]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,c966038b7247c7f47061717128ab41452ad468bf,358097f6e188e4bd443f79ddc404a263300a05b7,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,373,8,90,[373],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3fed34b192f7b3a557d3992d175144e39116957e,c966038b7247c7f47061717128ab41452ad468bf,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3fed34b192f7b3a557d3992d175144e39116957e,c966038b7247c7f47061717128ab41452ad468bf,56,assert_used,B101,LOW,HIGH,236,8,74,[236],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3fed34b192f7b3a557d3992d175144e39116957e,c966038b7247c7f47061717128ab41452ad468bf,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,340,4,88,[340],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3fed34b192f7b3a557d3992d175144e39116957e,c966038b7247c7f47061717128ab41452ad468bf,56,try_except_pass,B110,LOW,HIGH,356,4,12,"[356, 357]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3fed34b192f7b3a557d3992d175144e39116957e,c966038b7247c7f47061717128ab41452ad468bf,56,try_except_pass,B110,LOW,HIGH,362,8,16,"[362, 363]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3fed34b192f7b3a557d3992d175144e39116957e,c966038b7247c7f47061717128ab41452ad468bf,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,373,8,90,[373],https://cwe.mitre.org/data/definitions/78.html
,patches/patchOpenEXR,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,,,,,,,,,,
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,start_process_with_partial_path,B607,LOW,HIGH,153,8,76,[153],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,153,8,76,[153],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,assert_used,B101,LOW,HIGH,238,8,74,[238],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,342,4,88,[342],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,try_except_pass,B110,LOW,HIGH,358,4,12,"[358, 359]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,try_except_pass,B110,LOW,HIGH,364,8,16,"[364, 365]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,91f64abd93611d48367f8c615f8a6f9bd8b954a8,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,375,8,90,[375],https://cwe.mitre.org/data/definitions/78.html
patches/patchOpenEXR,patches/patchOpenEXR,c36d98e09e3c89d44ab30543fba7d3ad0744f465,0d24dcca4a138f9f69aee0a5f8230153e3cc8918,,,,,,,,,,
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,start_process_with_partial_path,B607,LOW,HIGH,153,8,77,[153],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,153,8,77,[153],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,assert_used,B101,LOW,HIGH,238,8,74,[238],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,342,4,88,[342],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,try_except_pass,B110,LOW,HIGH,358,4,12,"[358, 359]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,try_except_pass,B110,LOW,HIGH,364,8,16,"[364, 365]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,45a77d6c6e24519de68e08f71742f078526623c4,c36d98e09e3c89d44ab30543fba7d3ad0744f465,56,subprocess_without_shell_equals_true,B603,LOW,HIGH,375,8,90,[375],https://cwe.mitre.org/data/definitions/78.html
patches/patchOpenEXR,patches/patchOpenEXR,22e5ae842115a00a2f8a4d34b82c6f8eb767433f,45a77d6c6e24519de68e08f71742f078526623c4,,,,,,,,,,
appveyor.yml,appveyor.yml,95ebeea602b39e84fb618cb7af0cdd9ec513ab0d,299b0ded0c7ca2085e26454814c951f18cd8cc94,,,,,,,,,,
appveyor.yml,appveyor.yml,b6b19b3182e4932f46a4b7f5bb3b8df1404c3654,95ebeea602b39e84fb618cb7af0cdd9ec513ab0d,,,,,,,,,,
.travis.yml,.travis.yml,bbd9f5f409451e92cb53f31905a4aa712d310aab,b6b19b3182e4932f46a4b7f5bb3b8df1404c3654,,,,,,,,,,
appveyor.yml,appveyor.yml,dd9dc06439dab33c2d9bc0a8b455432d106def3a,d85f52543be61effdaec4e9eb13f09d31f2ecf20,,,,,,,,,,
travis_config.sh,travis_config.sh,46db5a5b459c600bc4ca8062d344a1e5c5cf4a08,dd9dc06439dab33c2d9bc0a8b455432d106def3a,,,,,,,,,,
travis_config.sh,travis_config.sh,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,46db5a5b459c600bc4ca8062d344a1e5c5cf4a08,,,,,,,,,,
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,start_process_with_partial_path,B607,LOW,HIGH,150,8,77,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,150,8,77,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,assert_used,B101,LOW,HIGH,236,8,74,[236],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,340,4,88,[340],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,try_except_pass,B110,LOW,HIGH,356,4,12,"[356, 357]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,try_except_pass,B110,LOW,HIGH,362,8,16,"[362, 363]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,c1210dbb03f444465b8487d2f0ae1e2b102001d1,6ef3cef7e5fcb483eeec24c9eaf7632c484686bf,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,373,8,90,[373],https://cwe.mitre.org/data/definitions/78.html
.travis.yml,.travis.yml,5cd0ffb76cea477e6c2572fb032fbde939fb9459,c1210dbb03f444465b8487d2f0ae1e2b102001d1,,,,,,,,,,
.travis.yml,.travis.yml,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,,,,,,,,,,
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,start_process_with_partial_path,B607,LOW,HIGH,150,8,77,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,150,8,77,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,assert_used,B101,LOW,HIGH,236,8,74,[236],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,340,4,88,[340],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,try_except_pass,B110,LOW,HIGH,356,4,12,"[356, 357]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,try_except_pass,B110,LOW,HIGH,362,8,16,"[362, 363]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,6cc1821597ade6226463c4944a7a72e2336acfc4,5cd0ffb76cea477e6c2572fb032fbde939fb9459,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,373,8,90,[373],https://cwe.mitre.org/data/definitions/78.html
.travis.yml,.travis.yml,458525fdef74a6a2f8d47662ea1a323b71905884,6cc1821597ade6226463c4944a7a72e2336acfc4,,,,,,,,,,
.travis.yml,.travis.yml,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,,,,,,,,,,
README.md,README.md,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,,,,,,,,,,
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,start_process_with_partial_path,B607,LOW,HIGH,150,8,77,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,150,8,77,[150],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,assert_used,B101,LOW,HIGH,235,8,74,[235],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,339,4,88,[339],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,try_except_pass,B110,LOW,HIGH,355,4,12,"[355, 356]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,try_except_pass,B110,LOW,HIGH,361,8,16,"[361, 362]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,ac7076921f689957b8fac199581ca0efbd83ff5a,458525fdef74a6a2f8d47662ea1a323b71905884,54,subprocess_without_shell_equals_true,B603,LOW,HIGH,372,8,90,[372],https://cwe.mitre.org/data/definitions/78.html
.travis.yml,.travis.yml,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,,,,,,,,,,
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,start_process_with_partial_path,B607,LOW,HIGH,152,8,77,[152],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,152,8,77,[152],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,assert_used,B101,LOW,HIGH,237,8,74,[237],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,subprocess_without_shell_equals_true,B603,LOW,HIGH,341,4,88,[341],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,try_except_pass,B110,LOW,HIGH,357,4,12,"[357, 358]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,try_except_pass,B110,LOW,HIGH,363,8,16,"[363, 364]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,bc086c8884a431a3456e85fccffbc79915ea4943,ac7076921f689957b8fac199581ca0efbd83ff5a,55,subprocess_without_shell_equals_true,B603,LOW,HIGH,374,8,90,[374],https://cwe.mitre.org/data/definitions/78.html
appveyor.yml,appveyor.yml,9297e4ef49169228935c45f4e61183632091dc44,bc086c8884a431a3456e85fccffbc79915ea4943,,,,,,,,,,
.travis.yml,.travis.yml,3c518c5c5150fd21684f6c6d9fa84d8df24e8574,9297e4ef49169228935c45f4e61183632091dc44,,,,,,,,,,
appveyor.yml,appveyor.yml,3c518c5c5150fd21684f6c6d9fa84d8df24e8574,9297e4ef49169228935c45f4e61183632091dc44,,,,,,,,,,
.travis.yml,.travis.yml,dfc59fe3a38be8926e5b0b63528dbd05b1fc17eb,3c518c5c5150fd21684f6c6d9fa84d8df24e8574,,,,,,,,,,
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,start_process_with_partial_path,B607,LOW,HIGH,155,8,77,[155],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,155,8,77,[155],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,assert_used,B101,LOW,HIGH,240,8,74,[240],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,subprocess_without_shell_equals_true,B603,LOW,HIGH,344,4,88,[344],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,try_except_pass,B110,LOW,HIGH,360,4,12,"[360, 361]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,try_except_pass,B110,LOW,HIGH,366,8,16,"[366, 367]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,9fc0c169344018e99f4b3e044c1461aaf079d09e,59243695afc3ad161cd5ce9bc1d753f88cb4d19d,57,subprocess_without_shell_equals_true,B603,LOW,HIGH,377,8,90,[377],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,32ce23ec0f971db4b88cbeff837e2e57000817b2,9fc0c169344018e99f4b3e044c1461aaf079d09e,57,blacklist,B404,LOW,HIGH,7,0,17,[7],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,32ce23ec0f971db4b88cbeff837e2e57000817b2,9fc0c169344018e99f4b3e044c1461aaf079d09e,57,start_process_with_partial_path,B607,LOW,HIGH,155,8,77,[155],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,32ce23ec0f971db4b88cbeff837e2e57000817b2,9fc0c169344018e99f4b3e044c1461aaf079d09e,57,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,155,8,77,[155],https://cwe.mitre.org/data/definitions/78.html
